,Genre,Tags,Positive Reviews,Negative Reviews,Copies Sold,Positive Percentage
42232,Simulation,Early Access,16,8,20000-50000,0.6666666666666666
42233,Simulation,Indie,16,8,20000-50000,0.6666666666666666
42234,Simulation,Casual,16,8,20000-50000,0.6666666666666666
42235,Strategy,Early Access,16,8,20000-50000,0.6666666666666666
42236,Strategy,Indie,16,8,20000-50000,0.6666666666666666
42237,Strategy,Casual,16,8,20000-50000,0.6666666666666666
42238,Early Access,Early Access,16,8,20000-50000,0.6666666666666666
42239,Early Access,Indie,16,8,20000-50000,0.6666666666666666
42240,Early Access,Casual,16,8,20000-50000,0.6666666666666666
42241,Action,Action,948,105,20000-50000,0.9002849002849003
42242,Action,VR,948,105,20000-50000,0.9002849002849003
42243,Action,Indie,948,105,20000-50000,0.9002849002849003
42244,Indie,Action,948,105,20000-50000,0.9002849002849003
42245,Indie,VR,948,105,20000-50000,0.9002849002849003
42246,Indie,Indie,948,105,20000-50000,0.9002849002849003
42247,RPG,Action,948,105,20000-50000,0.9002849002849003
42248,RPG,VR,948,105,20000-50000,0.9002849002849003
42249,RPG,Indie,948,105,20000-50000,0.9002849002849003
42250,Strategy,Action,948,105,20000-50000,0.9002849002849003
42251,Strategy,VR,948,105,20000-50000,0.9002849002849003
42252,Strategy,Indie,948,105,20000-50000,0.9002849002849003
42253,Gore,Action,12,23,100000-200000,0.34285714285714286
42254,Gore,Indie,12,23,100000-200000,0.34285714285714286
42255,Gore,Gore,12,23,100000-200000,0.34285714285714286
42256,Action,Action,12,23,100000-200000,0.34285714285714286
42257,Action,Indie,12,23,100000-200000,0.34285714285714286
42258,Action,Gore,12,23,100000-200000,0.34285714285714286
42259,Adventure,Action,12,23,100000-200000,0.34285714285714286
42260,Adventure,Indie,12,23,100000-200000,0.34285714285714286
42261,Adventure,Gore,12,23,100000-200000,0.34285714285714286
42262,Indie,Action,12,23,100000-200000,0.34285714285714286
42263,Indie,Indie,12,23,100000-200000,0.34285714285714286
42264,Indie,Gore,12,23,100000-200000,0.34285714285714286
42265,Action,Action,14,13,20000-50000,0.5185185185185185
42266,Action,Adventure,14,13,20000-50000,0.5185185185185185
42267,Action,RPG,14,13,20000-50000,0.5185185185185185
42268,Adventure,Action,14,13,20000-50000,0.5185185185185185
42269,Adventure,Adventure,14,13,20000-50000,0.5185185185185185
42270,Adventure,RPG,14,13,20000-50000,0.5185185185185185
42271,Casual,Action,14,13,20000-50000,0.5185185185185185
42272,Casual,Adventure,14,13,20000-50000,0.5185185185185185
42273,Casual,RPG,14,13,20000-50000,0.5185185185185185
42274,Indie,Action,14,13,20000-50000,0.5185185185185185
42275,Indie,Adventure,14,13,20000-50000,0.5185185185185185
42276,Indie,RPG,14,13,20000-50000,0.5185185185185185
42277,RPG,Action,14,13,20000-50000,0.5185185185185185
42278,RPG,Adventure,14,13,20000-50000,0.5185185185185185
42279,RPG,RPG,14,13,20000-50000,0.5185185185185185
42280,Casual,Strategy,73,24,100000-200000,0.7525773195876289
42281,Casual,Indie,73,24,100000-200000,0.7525773195876289
42282,Casual,Casual,73,24,100000-200000,0.7525773195876289
42283,Indie,Strategy,73,24,100000-200000,0.7525773195876289
42284,Indie,Indie,73,24,100000-200000,0.7525773195876289
42285,Indie,Casual,73,24,100000-200000,0.7525773195876289
42286,Strategy,Strategy,73,24,100000-200000,0.7525773195876289
42287,Strategy,Indie,73,24,100000-200000,0.7525773195876289
42288,Strategy,Casual,73,24,100000-200000,0.7525773195876289
42289,Action,Anime,901,76,20000-50000,0.9222108495394064
42290,Action,Action,901,76,20000-50000,0.9222108495394064
42291,Action,Female Protagonist,901,76,20000-50000,0.9222108495394064
42292,Action,Action,45,22,20000-50000,0.6716417910447762
42293,Action,Indie,45,22,20000-50000,0.6716417910447762
42294,Action,Casual,45,22,20000-50000,0.6716417910447762
42295,Casual,Action,45,22,20000-50000,0.6716417910447762
42296,Casual,Indie,45,22,20000-50000,0.6716417910447762
42297,Casual,Casual,45,22,20000-50000,0.6716417910447762
42298,Indie,Action,45,22,20000-50000,0.6716417910447762
42299,Indie,Indie,45,22,20000-50000,0.6716417910447762
42300,Indie,Casual,45,22,20000-50000,0.6716417910447762
42301,Action,Action,35,52,200000-500000,0.40229885057471265
42302,Action,Indie,35,52,200000-500000,0.40229885057471265
42303,Action,Casual,35,52,200000-500000,0.40229885057471265
42304,Casual,Action,35,52,200000-500000,0.40229885057471265
42305,Casual,Indie,35,52,200000-500000,0.40229885057471265
42306,Casual,Casual,35,52,200000-500000,0.40229885057471265
42307,Indie,Action,35,52,200000-500000,0.40229885057471265
42308,Indie,Indie,35,52,200000-500000,0.40229885057471265
42309,Indie,Casual,35,52,200000-500000,0.40229885057471265
42310,Action,Early Access,128,53,100000-200000,0.7071823204419889
42311,Action,Indie,128,53,100000-200000,0.7071823204419889
42312,Action,Strategy,128,53,100000-200000,0.7071823204419889
42313,Adventure,Early Access,128,53,100000-200000,0.7071823204419889
42314,Adventure,Indie,128,53,100000-200000,0.7071823204419889
42315,Adventure,Strategy,128,53,100000-200000,0.7071823204419889
42316,Indie,Early Access,128,53,100000-200000,0.7071823204419889
42317,Indie,Indie,128,53,100000-200000,0.7071823204419889
42318,Indie,Strategy,128,53,100000-200000,0.7071823204419889
42319,RPG,Early Access,128,53,100000-200000,0.7071823204419889
42320,RPG,Indie,128,53,100000-200000,0.7071823204419889
42321,RPG,Strategy,128,53,100000-200000,0.7071823204419889
42322,Strategy,Early Access,128,53,100000-200000,0.7071823204419889
42323,Strategy,Indie,128,53,100000-200000,0.7071823204419889
42324,Strategy,Strategy,128,53,100000-200000,0.7071823204419889
42325,Early Access,Early Access,128,53,100000-200000,0.7071823204419889
42326,Early Access,Indie,128,53,100000-200000,0.7071823204419889
42327,Early Access,Strategy,128,53,100000-200000,0.7071823204419889
42328,Action,Casual,69,94,100000-200000,0.4233128834355828
42329,Action,Indie,69,94,100000-200000,0.4233128834355828
42330,Action,Action,69,94,100000-200000,0.4233128834355828
42331,Casual,Casual,69,94,100000-200000,0.4233128834355828
42332,Casual,Indie,69,94,100000-200000,0.4233128834355828
42333,Casual,Action,69,94,100000-200000,0.4233128834355828
42334,Indie,Casual,69,94,100000-200000,0.4233128834355828
42335,Indie,Indie,69,94,100000-200000,0.4233128834355828
42336,Indie,Action,69,94,100000-200000,0.4233128834355828
42337,Strategy,Strategy,170,49,50000-100000,0.776255707762557
42338,Strategy,Multiplayer,170,49,50000-100000,0.776255707762557
42339,Action,Casual,156,62,50000-100000,0.7155963302752294
42340,Action,Indie,156,62,50000-100000,0.7155963302752294
42341,Action,Action,156,62,50000-100000,0.7155963302752294
42342,Casual,Casual,156,62,50000-100000,0.7155963302752294
42343,Casual,Indie,156,62,50000-100000,0.7155963302752294
42344,Casual,Action,156,62,50000-100000,0.7155963302752294
42345,Indie,Casual,156,62,50000-100000,0.7155963302752294
42346,Indie,Indie,156,62,50000-100000,0.7155963302752294
42347,Indie,Action,156,62,50000-100000,0.7155963302752294
42348,Free to Play,Strategy,635,303,100000-200000,0.6769722814498934
42349,Free to Play,Indie,635,303,100000-200000,0.6769722814498934
42350,Free to Play,Free to Play,635,303,100000-200000,0.6769722814498934
42351,Indie,Strategy,635,303,100000-200000,0.6769722814498934
42352,Indie,Indie,635,303,100000-200000,0.6769722814498934
42353,Indie,Free to Play,635,303,100000-200000,0.6769722814498934
42354,Strategy,Strategy,635,303,100000-200000,0.6769722814498934
42355,Strategy,Indie,635,303,100000-200000,0.6769722814498934
42356,Strategy,Free to Play,635,303,100000-200000,0.6769722814498934
42357,Action,Indie,129,73,50000-100000,0.6386138613861386
42358,Action,Casual,129,73,50000-100000,0.6386138613861386
42359,Action,Action,129,73,50000-100000,0.6386138613861386
42360,Adventure,Indie,129,73,50000-100000,0.6386138613861386
42361,Adventure,Casual,129,73,50000-100000,0.6386138613861386
42362,Adventure,Action,129,73,50000-100000,0.6386138613861386
42363,Casual,Indie,129,73,50000-100000,0.6386138613861386
42364,Casual,Casual,129,73,50000-100000,0.6386138613861386
42365,Casual,Action,129,73,50000-100000,0.6386138613861386
42366,Indie,Indie,129,73,50000-100000,0.6386138613861386
42367,Indie,Casual,129,73,50000-100000,0.6386138613861386
42368,Indie,Action,129,73,50000-100000,0.6386138613861386
42369,Action,Indie,281,40,20000-50000,0.8753894080996885
42370,Action,Action,281,40,20000-50000,0.8753894080996885
42371,Indie,Indie,281,40,20000-50000,0.8753894080996885
42372,Indie,Action,281,40,20000-50000,0.8753894080996885
42373,Indie,Indie,47,61,50000-100000,0.4351851851851852
42374,Indie,Horror,47,61,50000-100000,0.4351851851851852
42375,Adventure,Free to Play,1373,185,200000-500000,0.8812580231065469
42376,Adventure,Indie,1373,185,200000-500000,0.8812580231065469
42377,Casual,Free to Play,1373,185,200000-500000,0.8812580231065469
42378,Casual,Indie,1373,185,200000-500000,0.8812580231065469
42379,Free to Play,Free to Play,1373,185,200000-500000,0.8812580231065469
42380,Free to Play,Indie,1373,185,200000-500000,0.8812580231065469
42381,Indie,Free to Play,1373,185,200000-500000,0.8812580231065469
42382,Indie,Indie,1373,185,200000-500000,0.8812580231065469
42383,RPG,Free to Play,1373,185,200000-500000,0.8812580231065469
42384,RPG,Indie,1373,185,200000-500000,0.8812580231065469
42385,Action,Early Access,89,29,20000-50000,0.7542372881355932
42386,Action,Action,89,29,20000-50000,0.7542372881355932
42387,Action,Adventure,89,29,20000-50000,0.7542372881355932
42388,Adventure,Early Access,89,29,20000-50000,0.7542372881355932
42389,Adventure,Action,89,29,20000-50000,0.7542372881355932
42390,Adventure,Adventure,89,29,20000-50000,0.7542372881355932
42391,Indie,Early Access,89,29,20000-50000,0.7542372881355932
42392,Indie,Action,89,29,20000-50000,0.7542372881355932
42393,Indie,Adventure,89,29,20000-50000,0.7542372881355932
42394,Early Access,Early Access,89,29,20000-50000,0.7542372881355932
42395,Early Access,Action,89,29,20000-50000,0.7542372881355932
42396,Early Access,Adventure,89,29,20000-50000,0.7542372881355932
42397,Adventure,Puzzle,4739,129,100000-200000,0.9735004108463434
42398,Adventure,Adventure,4739,129,100000-200000,0.9735004108463434
42399,Adventure,Indie,4739,129,100000-200000,0.9735004108463434
42400,Casual,Puzzle,4739,129,100000-200000,0.9735004108463434
42401,Casual,Adventure,4739,129,100000-200000,0.9735004108463434
42402,Casual,Indie,4739,129,100000-200000,0.9735004108463434
42403,Indie,Puzzle,4739,129,100000-200000,0.9735004108463434
42404,Indie,Adventure,4739,129,100000-200000,0.9735004108463434
42405,Indie,Indie,4739,129,100000-200000,0.9735004108463434
42406,Action,Action,103,81,200000-500000,0.5597826086956522
42407,Action,Casual,103,81,200000-500000,0.5597826086956522
42408,Action,Indie,103,81,200000-500000,0.5597826086956522
42409,Casual,Action,103,81,200000-500000,0.5597826086956522
42410,Casual,Casual,103,81,200000-500000,0.5597826086956522
42411,Casual,Indie,103,81,200000-500000,0.5597826086956522
42412,Indie,Action,103,81,200000-500000,0.5597826086956522
42413,Indie,Casual,103,81,200000-500000,0.5597826086956522
42414,Indie,Indie,103,81,200000-500000,0.5597826086956522
42415,Free to Play,Free to Play,666,260,200000-500000,0.7192224622030238
42416,Free to Play,Simulation,666,260,200000-500000,0.7192224622030238
42417,Indie,Free to Play,666,260,200000-500000,0.7192224622030238
42418,Indie,Simulation,666,260,200000-500000,0.7192224622030238
42419,Massively Multiplayer,Free to Play,666,260,200000-500000,0.7192224622030238
42420,Massively Multiplayer,Simulation,666,260,200000-500000,0.7192224622030238
42421,Simulation,Free to Play,666,260,200000-500000,0.7192224622030238
42422,Simulation,Simulation,666,260,200000-500000,0.7192224622030238
42423,Adventure,Indie,13,1,20000-50000,0.9285714285714286
42424,Adventure,Adventure,13,1,20000-50000,0.9285714285714286
42425,Adventure,Platformer,13,1,20000-50000,0.9285714285714286
42426,Indie,Indie,13,1,20000-50000,0.9285714285714286
42427,Indie,Adventure,13,1,20000-50000,0.9285714285714286
42428,Indie,Platformer,13,1,20000-50000,0.9285714285714286
42429,Free to Play,Free to Play,299,253,100000-200000,0.5416666666666666
42430,Free to Play,Casual,299,253,100000-200000,0.5416666666666666
42431,Violent,Free to Play,95,73,20000-50000,0.5654761904761905
42432,Violent,Indie,95,73,20000-50000,0.5654761904761905
42433,Violent,Visual Novel,95,73,20000-50000,0.5654761904761905
42434,Adventure,Free to Play,95,73,20000-50000,0.5654761904761905
42435,Adventure,Indie,95,73,20000-50000,0.5654761904761905
42436,Adventure,Visual Novel,95,73,20000-50000,0.5654761904761905
42437,Casual,Free to Play,95,73,20000-50000,0.5654761904761905
42438,Casual,Indie,95,73,20000-50000,0.5654761904761905
42439,Casual,Visual Novel,95,73,20000-50000,0.5654761904761905
42440,Free to Play,Free to Play,95,73,20000-50000,0.5654761904761905
42441,Free to Play,Indie,95,73,20000-50000,0.5654761904761905
42442,Free to Play,Visual Novel,95,73,20000-50000,0.5654761904761905
42443,Indie,Free to Play,95,73,20000-50000,0.5654761904761905
42444,Indie,Indie,95,73,20000-50000,0.5654761904761905
42445,Indie,Visual Novel,95,73,20000-50000,0.5654761904761905
42446,Casual,Free to Play,97,11,200000-500000,0.8981481481481481
42447,Casual,Indie,97,11,200000-500000,0.8981481481481481
42448,Casual,Casual,97,11,200000-500000,0.8981481481481481
42449,Free to Play,Free to Play,97,11,200000-500000,0.8981481481481481
42450,Free to Play,Indie,97,11,200000-500000,0.8981481481481481
42451,Free to Play,Casual,97,11,200000-500000,0.8981481481481481
42452,Indie,Free to Play,97,11,200000-500000,0.8981481481481481
42453,Indie,Indie,97,11,200000-500000,0.8981481481481481
42454,Indie,Casual,97,11,200000-500000,0.8981481481481481
42455,Violent,Early Access,4858,1169,1000000-2000000,0.8060394889663183
42456,Violent,Free to Play,4858,1169,1000000-2000000,0.8060394889663183
42457,Violent,Strategy,4858,1169,1000000-2000000,0.8060394889663183
42458,Free to Play,Early Access,4858,1169,1000000-2000000,0.8060394889663183
42459,Free to Play,Free to Play,4858,1169,1000000-2000000,0.8060394889663183
42460,Free to Play,Strategy,4858,1169,1000000-2000000,0.8060394889663183
42461,Indie,Early Access,4858,1169,1000000-2000000,0.8060394889663183
42462,Indie,Free to Play,4858,1169,1000000-2000000,0.8060394889663183
42463,Indie,Strategy,4858,1169,1000000-2000000,0.8060394889663183
42464,Strategy,Early Access,4858,1169,1000000-2000000,0.8060394889663183
42465,Strategy,Free to Play,4858,1169,1000000-2000000,0.8060394889663183
42466,Strategy,Strategy,4858,1169,1000000-2000000,0.8060394889663183
42467,Early Access,Early Access,4858,1169,1000000-2000000,0.8060394889663183
42468,Early Access,Free to Play,4858,1169,1000000-2000000,0.8060394889663183
42469,Early Access,Strategy,4858,1169,1000000-2000000,0.8060394889663183
42470,Adventure,Adventure,2196,302,100000-200000,0.8791032826261009
42471,Adventure,Horror,2196,302,100000-200000,0.8791032826261009
42472,Indie,Adventure,2196,302,100000-200000,0.8791032826261009
42473,Indie,Horror,2196,302,100000-200000,0.8791032826261009
42474,Adventure,Adventure,217,45,20000-50000,0.8282442748091603
42475,Adventure,Indie,217,45,20000-50000,0.8282442748091603
42476,Adventure,Simulation,217,45,20000-50000,0.8282442748091603
42477,Indie,Adventure,217,45,20000-50000,0.8282442748091603
42478,Indie,Indie,217,45,20000-50000,0.8282442748091603
42479,Indie,Simulation,217,45,20000-50000,0.8282442748091603
42480,Simulation,Adventure,217,45,20000-50000,0.8282442748091603
42481,Simulation,Indie,217,45,20000-50000,0.8282442748091603
42482,Simulation,Simulation,217,45,20000-50000,0.8282442748091603
42483,Action,Action,28,26,100000-200000,0.5185185185185185
42484,Action,Adventure,28,26,100000-200000,0.5185185185185185
42485,Action,RPG,28,26,100000-200000,0.5185185185185185
42486,Adventure,Action,28,26,100000-200000,0.5185185185185185
42487,Adventure,Adventure,28,26,100000-200000,0.5185185185185185
42488,Adventure,RPG,28,26,100000-200000,0.5185185185185185
42489,RPG,Action,28,26,100000-200000,0.5185185185185185
42490,RPG,Adventure,28,26,100000-200000,0.5185185185185185
42491,RPG,RPG,28,26,100000-200000,0.5185185185185185
42492,Indie,Puzzle,1979,42,100000-200000,0.9792182088075211
42493,Indie,Indie,1979,42,100000-200000,0.9792182088075211
42494,Simulation,Puzzle,1979,42,100000-200000,0.9792182088075211
42495,Simulation,Indie,1979,42,100000-200000,0.9792182088075211
42496,Free to Play,Free to Play,241,11,50000-100000,0.9563492063492064
42497,Free to Play,Simulation,241,11,50000-100000,0.9563492063492064
42498,Free to Play,VR,241,11,50000-100000,0.9563492063492064
42499,Simulation,Free to Play,241,11,50000-100000,0.9563492063492064
42500,Simulation,Simulation,241,11,50000-100000,0.9563492063492064
42501,Simulation,VR,241,11,50000-100000,0.9563492063492064
42502,Action,Strategy,1235,436,50000-100000,0.7390783961699581
42503,RPG,Strategy,1235,436,50000-100000,0.7390783961699581
42504,Strategy,Strategy,1235,436,50000-100000,0.7390783961699581
42505,Action,Action,3,4,20000-50000,0.42857142857142855
42506,Action,Indie,3,4,20000-50000,0.42857142857142855
42507,Action,Casual,3,4,20000-50000,0.42857142857142855
42508,Indie,Action,3,4,20000-50000,0.42857142857142855
42509,Indie,Indie,3,4,20000-50000,0.42857142857142855
42510,Indie,Casual,3,4,20000-50000,0.42857142857142855
42511,Adventure,Story Rich,2192,63,50000-100000,0.9720620842572062
42512,Adventure,Indie,2192,63,50000-100000,0.9720620842572062
42513,Adventure,RPGMaker,2192,63,50000-100000,0.9720620842572062
42514,Indie,Story Rich,2192,63,50000-100000,0.9720620842572062
42515,Indie,Indie,2192,63,50000-100000,0.9720620842572062
